model,context,condition,n_true_cells,n_pred_cells,n_tfs,tf_activity_mean_pcc,tf_activity_mean_spearman,tf_activity_delta_pcc,tf_activity_delta_spearman,tf_activity_topk_overlap,tf_activity_auprc
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MED26,99,2000,86,0.997323575121295,0.9971130713712912,0.3714767958509113,0.33259115996037547,0.52,0.5170404254304093
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MED28,66,2000,86,0.9826370550912602,0.983131279777348,0.6829456634080416,0.6353035520543422,0.56,0.5710662894050524
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MED29,86,2000,86,0.9855294171923755,0.9856785697438556,0.7229774180554014,0.6498514080852871,0.56,0.5760838904879412
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MED30,283,2000,86,0.9746208822181798,0.9731308080569838,0.8459992311412394,0.8279730175951695,0.72,0.7227190246604828
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MED31,35,2000,86,0.9922635695145597,0.9893013821406671,0.5789228591890406,0.48369262701070803,0.36,0.4543426211393459
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MED4,56,2000,86,0.9739075652263322,0.9760177366856927,0.8256245243392258,0.7784801169866502,0.64,0.6504259812499058
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MED6,231,2000,86,0.9805275902849093,0.980942497287608,0.747100679876445,0.7193263833199679,0.6,0.566241282832924
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MED7,265,2000,86,0.9759804856826354,0.9771121279305628,0.8464206719284074,0.8323694513892165,0.68,0.6975174039304807
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MED8,94,2000,86,0.9903281461173734,0.9897542336902685,0.7815092534698067,0.7150431624133213,0.6,0.6385892420589537
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MED9,119,2000,86,0.9727523865188287,0.9761875560167931,0.8559997373067615,0.8162554837492334,0.68,0.704512006474873
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,METAP2,131,2000,86,0.9971102744073833,0.9947544695504504,0.2879131006430969,0.2603990754280862,0.4,0.39177631149722414
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,METTL14,115,2000,86,0.9967757193624253,0.9960564177555544,0.5653006737077713,0.47086183310533514,0.48,0.46789256996308765
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,METTL16,42,2000,86,0.9962605142295828,0.995263927543752,0.10188913666013641,0.13486485211566585,0.28,0.3015375458054346
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,METTL3,127,2000,86,0.9925891728829911,0.9933015708288128,0.4678321099090144,0.3505542714278976,0.56,0.631420677462596
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MEX3A,165,2000,86,0.9953645850525091,0.9948676824378507,0.08391905039221494,-0.04448323034105382,0.36,0.401659960282231
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MFAP1,164,2000,86,0.946368487641264,0.9435256380017923,0.6680739985464963,0.6316052643992641,0.52,0.6136826595429844
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MICOS10,83,2000,86,0.9978273616799876,0.9955469597622529,0.5999631199524978,0.656983819991509,0.4,0.47787993733635037
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MIOS,160,2000,86,0.9982620385881769,0.9973772347752252,0.6041325267081371,0.578527289023067,0.48,0.4666514776420381
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MMS22L,54,2000,86,0.9889943850617087,0.9881503844520968,0.25937256838749057,0.08474928062644466,0.24,0.30621671289801683
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MNAT1,79,2000,86,0.9947856221877723,0.991980753809142,0.6268886294720885,0.5473182697297042,0.4,0.4650183511672982
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MOB4,105,2000,86,0.9902315627763528,0.9886221048162648,0.026226643920477844,0.11450540119816971,0.32,0.35622489704682725
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MPHOSPH10,38,2000,86,0.9869345401778677,0.985320062267088,0.29664092475215736,0.34532760979291477,0.28,0.33631947146900315
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MRGBP,68,2000,86,0.9938837975068281,0.9933204396433795,-0.1101700196354921,-0.034369545733289306,0.4,0.44763259361554486
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MRPL10,96,2000,86,0.9970081576395983,0.9941317986697487,0.623083513925269,0.6484928534364828,0.44,0.4492723528404044
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MRPL13,72,2000,86,0.9958805066995594,0.995131845841785,0.4598310664588314,0.3625737063069013,0.36,0.46962154683145957
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MRPL14,188,2000,86,0.9986053039155871,0.9983961507618283,0.5931787035366056,0.627774895042219,0.56,0.4789169898213457
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MRPL16,73,2000,86,0.9966782881707321,0.9953205339874522,0.44388229375871957,0.46438982970894854,0.24,0.3262729758538267
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MRPL17,96,2000,86,0.9973065066811383,0.9957356479079202,0.7084491330469714,0.6977781970847681,0.52,0.5710569807129473
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MRPL18,128,2000,86,0.9977805043228432,0.9959432048681541,0.764245219394226,0.7595169583470918,0.6,0.6081692505071988
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MRPL19,177,2000,86,0.9978185284053608,0.9963394499740554,0.7659983232226284,0.7380065097410254,0.64,0.7146992670460265
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MRPL2,131,2000,86,0.9979106502335158,0.9960375489409877,0.7283960793565715,0.6730411811877919,0.52,0.6623633637988479
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MRPL22,86,2000,86,0.9986384957383913,0.9981885938015943,0.6605681648814251,0.6273031746780507,0.6,0.5421988665358419
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MRPL24,183,2000,86,0.9969088254830968,0.9961884994575215,0.6439261716393581,0.658153686494646,0.44,0.48180917752865776
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MRPL27,88,2000,86,0.9977082140461581,0.9951884522854851,0.7433730006645997,0.7405160620783999,0.6,0.6331175462468404
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MRPL3,146,2000,86,0.9982024304772529,0.9964715316760224,0.6971719290641977,0.6563422802962404,0.48,0.4389085300689605
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MRPL32,62,2000,86,0.9985878353124198,0.9976225293645926,0.5836396669276622,0.5525260625501203,0.48,0.468595380786287
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MRPL33,126,2000,86,0.9976798990121113,0.9959054672390208,0.7603245332026003,0.792216613991226,0.48,0.5239065822803229
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MRPL35,156,2000,86,0.9976532119423535,0.9967168262653899,0.7330193571123153,0.760384923817161,0.56,0.5747723389583704
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MRPL36,160,2000,86,0.998776079152244,0.9981885938015943,0.5422875238433781,0.5429973111939242,0.52,0.456798661898761
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MRPL37,100,2000,86,0.9984160876151684,0.9971319401858578,0.6258795402942487,0.6126798433888391,0.52,0.5221218827865822
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MRPL38,132,2000,86,0.9981871267742671,0.9966790886362562,0.6412310976036248,0.6525307797537621,0.4,0.5030897161195309
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MRPL39,146,2000,86,0.9977954365802896,0.9969998584838908,0.693459344287563,0.7335157318741449,0.6,0.6136909522045655
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MRPL4,109,2000,86,0.9981389946436482,0.9967545638945233,0.49468979508872696,0.41585923864333224,0.44,0.44601222620732867
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MRPL41,66,2000,86,0.9947022411562204,0.9916411151469409,0.4648971991552159,0.43716213028916456,0.48,0.44666609525088113
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MRPL43,90,2000,86,0.9971991383080325,0.9964904004905891,0.6768534567146498,0.6867776781923675,0.6,0.6148863009974566
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MRPL49,36,2000,86,0.9918172323870168,0.9907165432331714,0.5716590047228753,0.5086183310533515,0.56,0.5529828937320099
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MRPL50,147,2000,86,0.9971571620965313,0.9959809424972875,0.6006234297337327,0.5960564177555544,0.4,0.43492929060522223
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MRPL51,100,2000,86,0.9963493515129925,0.9936978159347137,0.485419703054863,0.5294306335204491,0.4,0.497085629466904
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MRPL53,153,2000,86,0.9983562045349532,0.9971130713712912,0.7120447070858135,0.7110618425397424,0.6,0.6523929134470604
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MRPL54,112,2000,86,0.9965463800737986,0.995131845841785,0.6864920890861461,0.627774895042219,0.6,0.6352236789712957
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MRPL55,153,2000,86,0.996451982835403,0.9957167790933535,0.5437597511395184,0.588546629557998,0.52,0.4685701586111696
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MRPS10,100,2000,86,0.9978582737674558,0.9969432520401906,0.24091651627877522,0.2541534978065003,0.32,0.4114918211801093
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MRPS11,90,2000,86,0.9962677182935833,0.9940185857823481,0.3063398749082847,0.271663757724421,0.48,0.3613928920600124
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MRPS14,82,2000,86,0.9931167683390553,0.9905844615312043,0.5160197803747207,0.4851266569177792,0.44,0.41845665574734914
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MRPS18A,108,2000,86,0.9975594292377555,0.9955846973913864,0.4698832446749972,0.4909193829897636,0.56,0.48902392903168446
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MRPS2,93,2000,86,0.9986274676125406,0.9976980046228595,0.343559604762582,0.32306240860417945,0.4,0.34922845670798075
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MRPS21,126,2000,86,0.9971785008244456,0.9968489079673568,0.38955530595093657,0.41453842162366145,0.4,0.43690883838022143
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MRPS22,142,2000,86,0.9976065007600703,0.9966413510071229,0.31469621911992796,0.3500070758054625,0.48,0.39165399941536977
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MRPS23,108,2000,86,0.9980075633154519,0.9974904476626255,0.6331387692144722,0.6307372989291947,0.44,0.5130116476529414
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MRPS24,132,2000,86,0.9971836812230491,0.9958677296098871,0.29661723780433774,0.2665314401622718,0.48,0.530224785898261
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MRPS26,111,2000,86,0.9940949558378191,0.9927166375772443,0.1943221250045897,0.15116750790131608,0.28,0.29650061302350705
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MRPS27,76,2000,86,0.996832917123295,0.9943204868154158,0.6947095597515857,0.6953818576347941,0.68,0.5723727326007172
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MRPS28,141,2000,86,0.9974842261118967,0.99677343270909,0.4536472795073045,0.4623519977357422,0.44,0.4673792460470582
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MRPS34,126,2000,86,0.9970688980199269,0.9954526156894191,0.681119176171926,0.6502287843766216,0.48,0.4992226883276353
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MRPS35,182,2000,86,0.998580419402422,0.9977734798811265,0.5296814431362793,0.5696589461767064,0.48,0.403274796742619
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MRPS7,101,2000,86,0.9987638269685044,0.9979621680267937,0.48843380336669473,0.5267512618519742,0.36,0.4377131042927681
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MRPS9,69,2000,86,0.996326616064674,0.9957167790933535,0.33003256646401524,0.42353884617198917,0.44,0.46121785967758455
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MTBP,183,2000,86,0.99397148751811,0.9919996226237087,0.4406362973960022,0.40133025142695405,0.4,0.4632972438504709
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MTOR,93,2000,86,0.9941005793977452,0.9931128826831455,0.7809069813293008,0.7783480352846833,0.6,0.7345838666143205
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MTPAP,86,2000,86,0.9956697242619443,0.9922637860276426,-0.2540289412267946,-0.20581159488655124,0.4,0.4348793502494515
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MVD,101,2000,86,0.992483701164929,0.990395773385537,0.3301290729009207,0.2760979291476013,0.44,0.5422296803513094
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MYBBP1A,106,2000,86,0.9896753304390434,0.9881315156375301,0.6679729865041436,0.5748667389971225,0.52,0.6252498315022772
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MYBL2,81,2000,86,0.9950179989520678,0.9954337468748525,0.7814260246988175,0.7140242464267182,0.56,0.7036557785380324
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,MZT1,381,2000,86,0.9986405533896178,0.9985659700929289,0.16557175309435485,0.04965328553233642,0.36,0.40127509090160823
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,N6AMT1,134,2000,86,0.9981170605440295,0.9965470069342893,-0.1390005021314619,-0.12405302136893248,0.24,0.2796487799847884
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NAA10,113,2000,86,0.980781251157152,0.9778480116986649,0.28669369997119454,0.2394735600735884,0.24,0.35790909327434217
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NAA15,107,2000,86,0.9967189173527331,0.9957733855370535,0.2646486334310811,0.24005849332515686,0.4,0.3827388485024647
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NAA20,158,2000,86,0.9986715388191988,0.9973961035897919,0.6366551570430109,0.5173357233831785,0.56,0.6497049672249391
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NAA25,162,2000,86,0.9949846332323451,0.9949620265106844,0.5205304931490193,0.4828246615406387,0.36,0.3825829348804689
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NACA,315,2000,86,0.9671702439998597,0.9602056700787772,0.6954023537433246,0.6494929006085192,0.52,0.603362608226117
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NAE1,80,2000,86,0.99217410295586,0.9939808481532147,0.31006561009243705,0.33228925892730793,0.36,0.38319547648562885
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NARS,149,2000,86,0.9882722491135453,0.9840935893202509,0.7227695311985622,0.7043822821831218,0.6,0.685846698202659
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NAT10,28,2000,86,0.9856661648027811,0.9855842256710222,-0.026992878387768836,0.0012359073541204774,0.48,0.44785263574295026
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NBAS,94,2000,86,0.9979533983844725,0.995131845841785,0.3975115612859198,0.39178263125619134,0.28,0.3866872830532926
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NCAPH,64,2000,86,0.9582057203373086,0.9608472097740459,0.33925293664669415,0.3801594414830888,0.24,0.34048402466249256
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NCBP1,53,2000,86,0.9905623709559906,0.9906788056040378,0.3984370866645627,0.3461201000047172,0.4,0.4641592918494784
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NCBP2,765,2000,86,0.9938127748719375,0.992792112835511,0.5426821118472103,0.5107505070993915,0.56,0.6514992682692874
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NCKAP1,64,2000,86,0.9936692287068879,0.9931694891268457,0.4794686190987842,0.398254634652578,0.48,0.5991359920946915
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NCL,138,2000,86,0.9941562688230949,0.991490164630407,0.023795392906101616,0.11984527572055284,0.52,0.5294892574859172
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NDC80,171,2000,86,0.9816814594943384,0.9796216802679371,0.675311868177174,0.6165479503750178,0.52,0.5810573298484604
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NDUFA2,111,2000,86,0.9715185444459798,0.9709986320109438,0.5451136718413045,0.5024482286900325,0.36,0.40603701950418314
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NDUFA6,151,2000,86,0.9974417392586237,0.9971696778149912,0.088265521607183,0.08071135430916551,0.44,0.4353211505191742
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NDUFA8,85,2000,86,0.9979965456528754,0.9972451530732581,0.6185384394690027,0.5524505872918534,0.56,0.6239039198093468
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NDUFAB1,143,2000,86,0.9949129239608097,0.9930185386103118,0.6924035529794751,0.6587008821170809,0.48,0.5417543918710122
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NDUFB10,148,2000,86,0.9955469239763097,0.9956224350205198,0.44275952419726927,0.4300108495683759,0.44,0.5413816193213418
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NDUFB4,147,2000,86,0.997403632292956,0.9971885466295579,0.35967801121184434,0.46046511627906983,0.44,0.49438439705623116
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NDUFB8,174,2000,86,0.9979523476979482,0.997660266993726,0.7209153527251101,0.6969291004292655,0.76,0.7487291188912609
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NEDD1,134,2000,86,0.994233783749891,0.9930940138685785,0.1487599714763535,0.13669512712863816,0.56,0.6066087278098387
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NEDD8,190,2000,86,0.9808035802145204,0.9841501957639511,0.2257155292062295,0.08225859710363696,0.36,0.4385537626003774
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NELFA,82,2000,86,0.9843182908682511,0.980734940327374,0.03141410685445278,0.16148874946931457,0.4,0.4018716667275561
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NELFB,125,2000,86,0.9961859182161995,0.9945469125902164,0.5194340268858616,0.4875796028114533,0.44,0.43600334856344425
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NELFCD,174,2000,86,0.9949812839637834,0.9941506674843154,-0.26420984288412863,-0.2129062691636398,0.24,0.3005169283166572
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NELFE,66,2000,86,0.9922598483644622,0.9910184442662389,0.1614148835151315,0.17560262276522476,0.44,0.4207379929204598
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NEPRO,42,2000,86,0.9952364753562791,0.9939997169677814,0.19619787793355678,0.17914995990376906,0.28,0.30549266853426343
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NFRKB,223,2000,86,0.9963383675125416,0.9949620265106844,0.23763878742638866,0.11269399499976412,0.48,0.4193540000348535
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NFS1,75,2000,86,0.9906637170793771,0.9887353177036652,0.5976663256384874,0.5455823387895655,0.48,0.666589821473658
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NIFK,203,2000,86,0.9940227604035031,0.9918675409217416,0.7646315913064596,0.7614981838765981,0.6,0.633088462366487
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NIP7,216,2000,86,0.9879371849605211,0.9886975800745318,0.7183415473100481,0.6761545355913015,0.6,0.6825040316876587
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NKAP,106,2000,86,0.9861616920742639,0.9832822302938818,0.6945037308594071,0.6199443369970281,0.48,0.5729657442808657
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NLE1,396,2000,86,0.9923482184718255,0.9910750507099391,0.7652950085632946,0.7720081135902637,0.6,0.6467782279500551
