model,condition,n_test_cells,n_pred_cells,pra_all_genes,pra_top100_true_de,pra_nonzero_genes,true_range_mean,pred_range_mean,range_width_ratio
Scouter_GenePTv1_official40_fixed2000,POLR1E,202,2000,0.09303140268175566,0.1773722220582637,0.09303140268175566,0.405557352411747,0.04384650894818362,0.10811419792120042
Scouter_GenePTv1_official40_fixed2000,MRPS24,132,2000,0.08464543571732674,0.17626674917320995,0.08464543571732674,0.3850849235774577,0.03941278948238819,0.10234830305159297
Scouter_GenePTv1_official40_fixed2000,EIF2B3,96,2000,0.08386397204282629,0.19266724452329675,0.08386397204282629,0.41269641089588405,0.04321092074455926,0.10470389021246349
Scouter_GenePTv1_official40_fixed2000,SRFBP1,73,2000,0.08626778682022798,0.1781129018878458,0.08628504382899378,0.40617923283964386,0.04136527777035255,0.10183995981961888
Scouter_GenePTv1_official40_fixed2000,PUF60,52,2000,0.08710189175140587,0.16161140223933632,0.08715418426196306,0.40443138744294643,0.044735966781167084,0.11061447519657035
Scouter_GenePTv1_official40_fixed2000,RPS23,98,2000,0.09076803912001886,0.1927020417157992,0.09076803912001886,0.4313142766678333,0.043661310647251095,0.10122852870133617
Scouter_GenePTv1_official40_fixed2000,SCFD1,103,2000,0.0892525848690871,0.1657357148810318,0.0892525848690871,0.41249498609542845,0.0442145178622997,0.1071880102324221
Scouter_GenePTv1_official40_fixed2000,MDN1,68,2000,0.09661608123865331,0.17919567797623231,0.09663540832031736,0.37792644962370403,0.04172986871723785,0.11041796004118813
Scouter_GenePTv1_official40_fixed2000,CHERP,54,2000,0.09309720835540974,0.17766771570413467,0.09313446214026586,0.37839213334739213,0.042720981910168196,0.11290134497044024
Scouter_GenePTv1_official40_fixed2000,SRRM1,136,2000,0.09411978920716481,0.17241863549362854,0.09411978920716481,0.3805520920947194,0.04118278519069428,0.10821851978745314
Scouter_GenePTv1_official40_fixed2000,POLR3F,156,2000,0.09214768209986801,0.1726135896066211,0.09214768209986801,0.3943236960954964,0.04320274309938309,0.109561617603889
