condition,n_true_cells,n_pred_cells,mean_pcc,mean_spearman,delta_pcc,delta_spearman,pra_all_genes,pra_top100_true_de,pra_nonzero_genes,true_range_mean,pred_range_mean,range_width_ratio,csa_pearson,csa_spearman,n_corr_pairs
RNASEH2C,89,2000,0.9972207650507157,0.9740045769963794,0.1285189074480139,0.09984487075193059,0.8507934498279713,0.8063631633187309,0.8510473422331721,0.4547373059150143,0.42825354691119055,0.9417602908823667,0.360598641470315,0.318526732226016,4851
RNF113A,170,2000,0.9899815942566337,0.9345718834204619,0.6771464290231582,0.6139294249674841,0.8880879130687191,0.8574898106864756,0.8883529348273191,0.4706873383310785,0.5057404732606975,1.0744722054967215,0.7355008277596774,0.7245192215625916,4950
RNF20,118,2000,0.9896881442047198,0.961169104590495,0.3535193159211501,0.25362700613745165,0.8760945427548026,0.756200028190277,0.8763559854712321,0.4627844675899726,0.44964723757441505,0.9716126174240504,0.5761640997899786,0.497181276575961,4950
RNMT,106,2000,0.9924613394380917,0.9645591982681594,0.4244399904630519,0.011997869452477623,0.9014405926255009,0.8867823748761645,0.9017095990691373,0.46717760455072244,0.48331582285297126,1.0345440530530743,0.7010313246242899,0.6467578447258118,4950
RNPS1,51,2000,0.9942498222685635,0.9584813222870623,-0.02045296907718017,-0.05757789117961089,0.8575346065025762,0.8405344988541829,0.8583027772459347,0.446101329962863,0.44710442760001007,1.0022485645015784,0.177784034240115,0.14494756384570479,4950
RPA1,337,2000,0.9891666280156557,0.9304336952900024,0.49220359993150775,0.36803051665340275,0.8747974269113606,0.8132930200696351,0.8747974269113606,0.47545939818033545,0.4740784582971049,0.9970955462033748,0.5311503287815434,0.5274161459649853,4950
RPAP1,88,2000,0.9785016227308917,0.8932596088285696,0.4619031134517025,0.322095841452611,0.8564359432405607,0.906610524134242,0.8564359432405607,0.49252344625101807,0.5138583349578972,1.043317487595973,0.42121667141048885,0.41154236795985333,4950
RPAP2,373,2000,0.9821630687042036,0.9184089383668931,0.5626204858172972,0.42789194674558495,0.8399798499486849,0.8738520964682657,0.8402305153769,0.531979358454984,0.5180434935048296,0.9738037304141547,0.5133987185574362,0.520789139346995,4950
RPL10,215,2000,0.9828528604112685,0.9319649164784223,0.6297663455166909,0.43205958402918887,0.9150042469441843,0.8700662211894652,0.9150042469441843,0.4749246766137266,0.5151748678765847,1.0847506613097901,0.5780043850490755,0.5511853707310226,4950
RPL11,315,2000,0.9837844081665498,0.9224986606749583,0.6126548732316649,0.3819728684953355,0.9172524370150367,0.9058675903310808,0.9172524370150367,0.46221897211014734,0.516843138173158,1.1181780891248505,0.5626484962513301,0.5390005198319492,4950
RPL12,185,2000,0.9838751783402689,0.9381619049480197,0.5150910803047074,0.3750115615836961,0.8644137329319108,0.8125076729007107,0.8644137329319108,0.5140461912676514,0.4992614841651087,0.9712385441890569,0.4846069743951765,0.46959954727784115,4950
RPL14,189,2000,0.9793035084616524,0.9330402222216503,0.6396925221725881,0.43195286892379925,0.9184195978151666,0.876477494182576,0.9184195978151666,0.47851866105113516,0.5209704760521366,1.0887150440916966,0.554388778688476,0.5226939728338185,4950
RPL17,134,2000,0.9752155356021693,0.9253553199731067,0.6599242896157858,0.45768989335555754,0.9095164216032217,0.8527616657131237,0.9095164216032217,0.47864171887407875,0.5147783995324623,1.0754983706568768,0.5881514841443637,0.5613537733560576,4950
RPL18,229,2000,0.9848158803948495,0.9371356834632253,0.6797163403625768,0.44724595325995253,0.9084730443310521,0.8783981861819153,0.9084730443310521,0.4852081116208883,0.5097524539008933,1.050585163739659,0.5931869734297364,0.5729811416749404,4950
RPL19,226,2000,0.9841286671858483,0.9337219904447216,0.605376035195611,0.3686163380775373,0.925121200995542,0.8846503238193244,0.925121200995542,0.4733237282379679,0.5243658904369359,1.1078377188285158,0.5660156362415146,0.5341201762664486,4950
RPL21,214,2000,0.9893727951673952,0.9520438488752377,0.6255221395763295,0.4063899917475525,0.9202182121272486,0.8826951237699131,0.9202182121272486,0.4723167059076217,0.49827612423519163,1.054961866589213,0.5295898760445752,0.5079611682947857,4950
RPL23A,84,2000,0.9797691242266835,0.9239420151973421,0.641074535459191,0.39590474324696184,0.9112599445005066,0.8511032339632386,0.9112599445005066,0.46293627849639996,0.5122578176967068,1.1065406416085921,0.54091341315171,0.5020329775218833,4950
RPL26,194,2000,0.9848047906055215,0.9616390665947979,0.5525321472441573,0.39845953884824636,0.9112955812887109,0.8214177053969199,0.9112955812887109,0.4657596081953168,0.4819772168427503,1.0348196752442214,0.49990909810614387,0.40969364184840773,4950
RPL32,158,2000,0.9867148399242184,0.9519103740647249,0.5743716267044077,0.43000336257789384,0.9290218044362194,0.8813558982199503,0.9290218044362194,0.46682678584125,0.5044733332984934,1.0806434801785576,0.5149012615204743,0.49222191007512894,4950
RPL34,249,2000,0.9792002148919906,0.9281243474261159,0.6387651504877755,0.42613171018468105,0.9209525056064388,0.8846931944394448,0.9209525056064388,0.48330844013211566,0.5312298440784529,1.099152816246514,0.6290471520156394,0.5937202818423218,4950
RPL35,36,2000,0.9832689828629982,0.9225737687062058,0.5335745679542712,0.30255351590705015,0.9027828442426488,0.8635174198164739,0.9030522512388416,0.4432501740718087,0.5019071529704973,1.1323337722273474,0.419975266212782,0.3983952345085909,4950
RPL35A,97,2000,0.9840485795394527,0.93207149617149,0.6202757754709862,0.39266228627835803,0.9118516946394806,0.8789030051443646,0.9118516946394806,0.4647727354685277,0.508271588208982,1.0935916384180489,0.5591693707533756,0.5341898894772844,4950
RPL37A,295,2000,0.9850781702042017,0.9448248832209394,0.6301997588440207,0.436929127419139,0.9163258733541785,0.8755651250320081,0.9163258733541785,0.4743121489811343,0.5024803360599851,1.0593874235468865,0.609725063664281,0.5811209331107101,4950
RPL38,169,2000,0.9843980472935631,0.9382808444405938,0.5878942164857485,0.3793702790353906,0.9291712688674338,0.8853116212238724,0.9291712688674338,0.4640968363816565,0.5175429111454406,1.1151614478324465,0.5556084581779475,0.5269121142593362,4950
RPL39,31,2000,0.987300498835525,0.939560892142207,0.42926929820334014,0.2686500241388554,0.8817077613704752,0.8581039516556817,0.8817077613704752,0.4256303489634985,0.4692732736356347,1.102537128174823,0.20519755304147938,0.1606941512373901,4950
RPL4,257,2000,0.9845593350489844,0.9386534838567697,0.6597600660666846,0.4332824907963479,0.9096474183345749,0.8861234767608903,0.9096474183345749,0.4834641684789149,0.512856793871607,1.060795849415706,0.5934709033039165,0.5681532445595311,4950
RPL5,154,2000,0.9784799044431615,0.9171326590720296,0.5942433868982504,0.3875464081206472,0.9215149721912407,0.8943373449778914,0.9215149721912407,0.46716248611997396,0.5320784663769995,1.1389580088217404,0.5612162849983287,0.5277361241126193,4950
RPL7,237,2000,0.9820179479590296,0.9406776976585799,0.6116730717339667,0.3969928558096671,0.9068486935487662,0.8634525483348202,0.9068486935487662,0.47887548575831274,0.501230979987672,1.0466832912257469,0.5533858979757554,0.5133016941857582,4950
RPL9,180,2000,0.9853472717300134,0.9558173789510813,0.59160224643175,0.39004779965112163,0.9072706224826518,0.8171747100200659,0.9072706224826518,0.48220707028481863,0.49095351795416153,1.0181383435186742,0.5168398448096677,0.47227068736329636,4950
RPLP0,136,2000,0.9856070874550739,0.9365289540579759,0.5948284234513279,0.4153210719283496,0.9162388864148324,0.8822607629149521,0.9162388864148324,0.4575977644445219,0.5053386230273302,1.104329284906949,0.4472980950449236,0.41552752585222696,4950
RPLP1,96,2000,0.9893796776140207,0.9680305992389883,0.18969125806542403,0.08739516638509942,0.924722097556358,0.8671098021318966,0.924722097556358,0.4305830522082515,0.46768564287040215,1.0861682307517382,0.30962765050741525,0.18601592136674414,4950
RPP30,97,2000,0.993435008948346,0.9672442490528684,0.6311837730996255,0.2492482967291726,0.8749992122602255,0.8896981314154886,0.8749992122602255,0.4725783134483887,0.4632739819117318,0.9803115355169839,0.5393901503181344,0.48453079233042523,4950
RPP38,49,2000,0.9945890990628687,0.9630408370256955,0.45477440682780496,0.1332197281091483,0.8815987786532967,0.8705352454280947,0.8815987786532967,0.44338329820037964,0.45333203899939195,1.0224382168092718,0.445809152589126,0.381729352585628,4950
RPS10,93,2000,0.992171395279632,0.9653883148517,0.6253690123174225,0.30819522623721823,0.8771693856685088,0.8525326958096245,0.8771693856685088,0.4694852578024733,0.46206100522311305,0.9841863779579046,0.48791345930335295,0.45953029139821794,4950
RPS11,233,2000,0.9861988974960274,0.956439721874969,0.6884987526183917,0.4640857384839281,0.8943060370779405,0.8826032461245505,0.8943060370779405,0.5005814879919294,0.4914445078017516,0.9817472474974991,0.6137997739657267,0.5785686676285549,4950
RPS15,18,2000,0.9798407319015034,0.9033384303726697,0.5767674370523606,0.2778828131685436,0.8789982858795508,0.8292778453007367,0.8840090771881951,0.45413509719473866,0.48376293582166613,1.0652401194216035,0.37370916881299265,0.365716244055042,4950
RPS15A,257,2000,0.988139721074386,0.9518974722973137,0.6878393088772123,0.445604230200389,0.9060488579495554,0.9089392596499799,0.9060488579495554,0.4906111625727791,0.49178046267493564,1.0023833336204406,0.6354563075633967,0.6141459405648971,4950
RPS19BP1,50,2000,0.9892525141220136,0.9503930168677446,0.5279270199827424,0.1786702959751853,0.8605135816728955,0.8200314311640229,0.8607703747441198,0.46116401115899164,0.4595525851411255,0.9965057204293252,0.3790852246042854,0.3443702721295835,4950
RPS2,50,2000,0.989928949244709,0.9405506961942872,0.5869374619778611,0.3404870545696026,0.900572924032545,0.8897526352322076,0.900572924032545,0.46256670648307674,0.48540825433806845,1.0493799857211028,0.5098200589487751,0.46505073452204837,4950
RPS20,179,2000,0.9864855890462039,0.9525245925679171,0.6657113824985571,0.4391363364768808,0.8949608640613115,0.8699536403535818,0.8949608640613115,0.5019924752525364,0.4905799658716072,0.9772655573216639,0.6048221560858603,0.5841354324097654,4950
RPS24,213,2000,0.9829262788658416,0.954219777368009,0.6670441840716717,0.4549533116507215,0.8941339088444159,0.8729089183149011,0.8941339088444159,0.498893259627509,0.49149664924599507,0.9851739423403396,0.5599948448902962,0.5252376096846532,4950
RPS27,161,2000,0.9880379825516027,0.9706536276754886,0.5229209383060722,0.23167627495045393,0.8220733219617462,0.7090154762903298,0.8220733219617462,0.507535890287104,0.44814478944905667,0.8829814584456964,0.5572972386187738,0.5351818329249031,4950
RPS27A,88,2000,0.9852574495578326,0.943206840430991,0.6642893034657318,0.41958240848496436,0.9059796103102704,0.8964951193363813,0.9059796103102704,0.4775415997452109,0.49265679636326143,1.0316520828962217,0.5449945436850047,0.5148005928750863,4950
RPS28,262,2000,0.9893628164574545,0.9617585576137936,0.6334935808434397,0.3627259753578925,0.9042806811830978,0.8975529523060674,0.9042806811830978,0.4827514010679359,0.48234030432299474,0.999148409024778,0.6303285211825016,0.6286033665877149,4950
RPS29,211,2000,0.98830657191563,0.9568634260742673,0.6887141463574891,0.4484442124355923,0.8948690019299991,0.8849768149966377,0.8948690019299991,0.49575429475757343,0.48683725973962977,0.9820131768249514,0.6249997113627831,0.6049302835056402,4950
RPS3,252,2000,0.9818207282268892,0.9483011290853363,0.6501801901071326,0.4483463657221253,0.9082227808083323,0.8835120732458571,0.9082227808083323,0.49068936448708744,0.4957673228420274,1.0103486005994076,0.6159643557871122,0.5912263098823782,4950
RPS3A,120,2000,0.9850406428433811,0.9467491837579421,0.6289884155061269,0.3948387127698565,0.9019296989640604,0.895887196611225,0.9019296989640604,0.48826960714885126,0.494079036941557,1.0118979751937642,0.5849088884102697,0.5747747197194666,4950
RPS4X,175,2000,0.9795635838485266,0.9602814216998172,0.5855036593907015,0.33205786152073113,0.8472108641732043,0.7245156790455092,0.8472108641732043,0.5023095996539177,0.46446606813764535,0.9246609246788132,0.563814153445399,0.5045012183278021,4950
RPS6,165,2000,0.9803614498283136,0.9444134410056584,0.67066427553476,0.47143874162676397,0.886297538394275,0.8736082867053869,0.886297538394275,0.5120167516074132,0.5003679735459076,0.977249205621832,0.46809051154470566,0.4090431207927737,4950
RPSA,191,2000,0.9877594084450868,0.9565031830985791,0.6130440602720645,0.4023052596225113,0.9067100258460119,0.8847011442401344,0.9067100258460119,0.4877829806065645,0.4922240385805844,1.0091045568614383,0.6380157542141837,0.6204650039239595,4950
RPTOR,81,2000,0.9944156674690211,0.9547628894272066,0.4371540261368458,0.25194513284652603,0.8589183530402902,0.9227994457980607,0.8591746700659662,0.4473857158430472,0.46027183620857093,1.0288031325569034,0.5351700675778157,0.5016787519831294,4950
RRN3,38,2000,0.9858688755987901,0.9387044897537401,0.3870151698133405,0.16998294395460703,0.8544275571791393,0.7616145404777237,0.8564716422441611,0.473624518517236,0.46684065188760804,0.9856766779987808,0.3444115468936601,0.28807225032248934,4950
RRP1,90,2000,0.9943405725081442,0.9605788970816006,0.32617180038433014,0.18354075061040737,0.9130743545494713,0.9211644433375771,0.9133468327215243,0.4368701312826561,0.4613998037944233,1.056148635930457,0.4103958030206418,0.3428960182071239,4851
RRP12,191,2000,0.9908905225074979,0.9683514464689102,0.5907745509362345,0.2243393084499349,0.8647980345506201,0.8542250926050806,0.8650561061813424,0.4851374290261178,0.464325139445763,0.9571001990237361,0.5350299535424683,0.4963134994615211,4950
RRP7A,40,2000,0.9896010818214594,0.9439274879786244,0.598508374756607,0.2517190350519982,0.8514863656486341,0.8158986408879484,0.8519947157176782,0.48321847766904535,0.4623278213722543,0.9567676592889406,0.4042207656805284,0.3908629484047419,4950
RSL1D1,124,2000,0.9959147854438296,0.9745532693177072,0.3294552430916761,0.21321575398371947,0.9058069675809751,0.8825192764306696,0.9058069675809751,0.43813707782200106,0.45540591130951547,1.0394142015535788,0.36223500613460535,0.2543313429030857,4950
RSL24D1,116,2000,0.9912255847737375,0.9589421106773668,0.48940805065506804,0.3011549675695805,0.9209523629852168,0.8860524016385102,0.9209523629852168,0.4402739620725302,0.4796452878789199,1.0894245817463488,0.32355835936639166,0.23387413197521134,4950
RTF1,53,2000,0.9802872737042748,0.9067124827876412,0.4015720060179513,0.34541574956653764,0.8017365682563908,0.7274706600070059,0.803174230960975,0.44710061349116975,0.4872217036690342,1.0897361311299019,0.453460219235701,0.44132898127755216,4950
RUVBL1,171,2000,0.979823904831635,0.889506840169916,0.6601605734697855,0.5219313143345097,0.8421737052250159,0.8999624728140122,0.8421737052250159,0.5205100312037727,0.5231441788753104,1.0050606856026172,0.5655695147530597,0.5207107308202367,4950
SAMM50,94,2000,0.9947786147643115,0.9609791574252669,0.6395512935279317,0.43080607471452026,0.891749747363682,0.8889134015543698,0.891749747363682,0.45149557716357647,0.46629135529834376,1.0327705708658605,0.5790954231035956,0.5456570699052764,4950
SAP18,40,2000,0.9899389743416381,0.946844994665839,0.28309708674032774,0.048036637022713075,0.8295245199981945,0.7040479532613143,0.8305155887198172,0.47445376954732693,0.4449494616525679,0.9378141366627769,0.5619660946480267,0.5230753524229335,4851
SARS2,150,2000,0.9981502695587285,0.9831548361985996,0.10401888380668474,0.074822443587942,0.872469854433569,0.8500104959832175,0.872469854433569,0.45300635366893965,0.4279386836603428,0.9446637353930938,0.2846617261306141,0.2159924412508934,4950
SART3,142,2000,0.9906475863640348,0.9453940919428089,0.4627433072676411,0.40359493390425477,0.8787637149839955,0.9298690891384281,0.8787637149839955,0.4391739301823596,0.46971073329082236,1.0695323431435455,0.61978704392884,0.618479818360939,4950
SBNO1,127,2000,0.9967075702405283,0.9801425241005528,-0.07231468574566291,-0.048361980897573015,0.8756788347698773,0.8294581015411342,0.8759401534314022,0.44406462688630266,0.4293798899891518,0.9669310598562463,0.40357356292124064,0.30715779954967115,4851
SCAF1,158,2000,0.9959563736602669,0.9695352493436837,0.5801638322458638,0.3647114886367278,0.8974144633930251,0.8313693041604451,0.8974144633930251,0.4697722142215526,0.46886926205219775,0.9980778723755942,0.6898470414548387,0.6826073349918431,4950
SCFD1,103,2000,0.9882084033286473,0.9363024274046593,0.4471151811349426,0.27148841870441187,0.8996243148818038,0.9115367228087513,0.8996243148818038,0.4688531891942948,0.5037623639506701,1.0744564926001683,0.5610695734669121,0.5332054980113734,4950
SDAD1,210,2000,0.9944159941226901,0.9717212999871695,0.510365088419007,0.35575295958174336,0.9226339858948641,0.8876656954291521,0.9226339858948641,0.4402710880028408,0.46411330995839944,1.054153479671302,0.4725117322890725,0.3791499378628005,4950
SDC1,170,2000,0.997531586088321,0.9821527286214676,0.16576877455648564,0.10324440219050389,0.8937105010070845,0.888182980342821,0.8937105010070845,0.4408422695277236,0.43417951851293596,0.9848862930707883,0.39625188732757893,0.3123824190959114,4950
SDE2,134,2000,0.997615645460913,0.9819291032966286,0.3198052229450414,0.19107851701617268,0.8916571803678612,0.849321458964091,0.8919232672614357,0.4507385503660737,0.4397242803096082,0.9755639276845538,0.3651595982390807,0.2890327102793669,4851
SDHC,91,2000,0.9967294793507665,0.9742928022828012,0.0009897135633565896,0.015779998370068965,0.875169473148867,0.8408249876841971,0.875169473148867,0.43895604513443315,0.4310003322777412,0.9818758102009655,0.1969850211629433,0.16366417576551281,4950
SEC61A1,129,2000,0.9914351288698912,0.9469982341003365,0.6140879757407135,0.42211610206724215,0.8784287196812292,0.87005143611872,0.8786908589589617,0.47306292950929213,0.4892002813061695,1.0341124625269031,0.6995581061114724,0.6895467532304596,4851
SEC61G,74,2000,0.9878953619712626,0.9262137891687716,0.5815800709359954,0.3966492609027561,0.8326425559579952,0.8510445351334804,0.8326425559579952,0.48169324361187965,0.48986028174140817,1.0169548318733752,0.5503654875868481,0.5214470333055093,4950
SETD1A,60,2000,0.9884492196156639,0.9393413402178326,0.535971282229982,0.3917278692499199,0.8409674326343347,0.7894525823331616,0.8412183927753775,0.49475326487185495,0.47563828609808506,0.9613646038447733,0.43951844756748615,0.4067090052794824,4950
SETDB1,123,2000,0.996177785249833,0.9763018260082692,-0.003958681260132633,0.03116103316858934,0.9037590609322206,0.8349315575500222,0.9040287592494192,0.4290162512619128,0.4406424096445688,1.027099551770972,0.20174551826955628,0.13178117150541677,4950
SF1,18,2000,0.9893001255448933,0.9116725504885946,0.2104831475531731,0.1522276752123467,0.8632579404527332,0.8387772622448122,0.8747402105192147,0.4200312823123857,0.4510448932472806,1.0738364057690957,0.34892973394854293,0.3014081689703519,4950
SF3A2,236,2000,0.9925159846223446,0.9663494670517347,0.44295741958075996,0.3210862489195602,0.8743946870643974,0.7465068905322734,0.8743946870643974,0.4762930217241259,0.4511007119300787,0.9471075197072402,0.5339280579581634,0.5231691545446284,4950
SF3B5,55,2000,0.9841886264777485,0.9053171993291309,0.7124233208433055,0.6254530234362681,0.8340430582222866,0.8655180222203244,0.8342919520027171,0.49407153917489877,0.5063523667696826,1.0248563545407399,0.7123857095916768,0.6810498581340125,4950
SFPQ,185,2000,0.9675798266520822,0.8385039516300967,0.45997597136055296,0.3138593764601331,0.7804079996650811,0.764153519643837,0.7804079996650811,0.4872882399121232,0.5212192385082511,1.06963227330486,0.4903512947180319,0.47934861585367516,4950
SFSWAP,145,2000,0.9931200809932589,0.9558621188636119,0.2810330135941404,0.2277226831274964,0.8917236032813904,0.8842556376903528,0.8919897099967833,0.45609003955049343,0.46733261763772815,1.0246498867894949,0.41300508729689883,0.35595071786714366,4851
SKA3,109,2000,0.9975196238088433,0.976545370963582,0.2753609604681437,0.13037365869180512,0.9027909047712315,0.8838110459655177,0.9027909047712315,0.42983086155838646,0.4414869901727217,1.0271179186643227,0.2650887091964482,0.18688980546495076,4950
SLBP,63,2000,0.9882982638356101,0.9405423968527337,0.24345907560915156,0.17077597968602082,0.9100818316740908,0.7870858209466582,0.9103534168223076,0.4132069169368089,0.45464584534294045,1.1002861174504674,0.3008434726123877,0.2766842217385243,4851
SLC39A9,724,2000,0.9983114183538304,0.9883532260225965,0.2494802623044742,0.15747799709556054,0.9103725836521226,0.904508547115702,0.9106442555660743,0.448500828044867,0.44327722362632743,0.9883531668718598,0.5222659214436205,0.4554401579919491,4950
SLC7A6OS,36,2000,0.9893149210645809,0.9212030602816667,0.40845343252142685,0.30647385014513767,0.8611364880624127,0.88730194262665,0.863196623201318,0.45548667670683246,0.48541218281332094,1.0657000456431553,0.38285842644978774,0.37516564538617425,4950
SLU7,195,2000,0.9852484651108455,0.9297945771690637,0.7358890119243708,0.694839103267131,0.8342067672507758,0.7352018099192406,0.8344557098849897,0.5138418013990138,0.5040095108614565,0.9808651216786205,0.710806087506782,0.7108870934744124,4950
SMC1A,156,2000,0.9770766343328497,0.9109343853005345,0.3628733379388873,0.2531850993359208,0.8047505868357618,0.7262757180103513,0.8049907392042595,0.515431424629539,0.47204916349141846,0.9158330900611424,0.5404848152807805,0.5177481206201247,4851
SMC3,42,2000,0.9833813465925502,0.9222635488804348,0.25046604542753537,0.16617965248073568,0.7942450982165977,0.6468534291311808,0.7944821155541735,0.4879449518846441,0.4403967120781165,0.9025540716254622,0.5211305273219946,0.4709333862552007,4851
SMC4,169,2000,0.9947345253218144,0.9627070718614821,0.4733883616940718,0.2711552505462853,0.9355067114185873,0.8859253525313677,0.9357858838182944,0.43529625979556685,0.4619240171678348,1.0611715496316416,0.5544634670015505,0.5556286343148116,4851
SMG5,82,2000,0.9928716527393341,0.9564519421201295,0.7028607046217332,0.41298931539620465,0.9173945634182981,0.8981626658632541,0.9173945634182981,0.42841161196642435,0.4656986643387623,1.0870355528666311,0.5360332928892018,0.46850495911136286,4950
SMN2,319,2000,0.9880455598183329,0.9350889826133185,0.6781961182478352,0.622059799025722,0.880474655042548,0.9162327186349991,0.880474655042548,0.46647345113316835,0.4884625962706727,1.0471390914374588,0.8018510919750909,0.7545846267774686,4950
SMU1,101,2000,0.9803544315370357,0.9145303149473502,0.5975040520630471,0.49031710359856817,0.8239131016521931,0.7674526933183676,0.8241589724673684,0.5315454556075478,0.4960635564137037,0.933247649562227,0.5319803873625211,0.5287384280522438,4851
SNAPC1,96,2000,0.9913815535909738,0.9514399538888482,0.4932387238230683,0.4331138578492003,0.9002613964385293,0.8839114999974538,0.9005300509883468,0.4446387123149822,0.4697965437316877,1.0565803654835166,0.5227775742773023,0.5220090576611525,4950
SNIP1,43,2000,0.9858469155209704,0.9050696359733197,0.43397364466661914,0.284937558087067,0.8881797501156649,0.92171208054439,0.8884447992801279,0.44762615803940353,0.5085407849814942,1.1360836816330375,0.47628523634203696,0.4745450746460471,4950
SNRNP200,92,2000,0.9880669809036842,0.9275393120306827,0.6974234835522919,0.5627481668566484,0.8304870869553093,0.8383989488375864,0.8304870869553093,0.509214447664546,0.48664665087087317,0.9556811350228004,0.6608019942627519,0.658788516867507,4950
SNRNP70,85,2000,0.979121108684151,0.8953130806131875,0.6328543258098884,0.5096216651798001,0.8403541077726615,0.8429749039886612,0.840604884886291,0.5016032423335074,0.5004613001799482,0.9977233956354015,0.5715192295668657,0.5737495566082779,4851
SNRPB,120,2000,0.988435783376094,0.932767757655026,0.7283308036779031,0.6505273434695547,0.8649054951287011,0.8577561834371573,0.8649054951287011,0.49446512549484345,0.49677807405195934,1.0046776575153296,0.7759349254657715,0.7104365761618721,4950
SNRPC,28,2000,0.982180048266558,0.8861498748075111,0.5128856249507295,0.3714638686734878,0.8357491221355748,0.8375621060188269,0.8395058607726841,0.46554239833314054,0.48189762003469344,1.0351315184369825,0.42219893899941147,0.40691748053943383,4950
SNRPD1,113,2000,0.9833783574751104,0.9034447530366291,0.7663099749620809,0.6625502775835028,0.8361738856189399,0.9163284701007,0.8364234152774356,0.48907094642804455,0.5062077979228533,1.0350395812091737,0.7056141809015534,0.6793680718778187,4950
SNRPD3,120,2000,0.9855277600690702,0.9182589897712266,0.7699602965477357,0.6870904380644626,0.8462790793456709,0.8958863737528648,0.8462790793456709,0.5035639284400889,0.5038123474257055,1.0004933017769024,0.7650469035263868,0.6964788517978091,4950
SNRPF,92,2000,0.9836039584053045,0.9037884967377856,0.7832646928171838,0.7089821938398024,0.8148374879568822,0.888668175983785,0.8148374879568822,0.48371200858835395,0.4988204834277873,1.0312344210167141,0.7352897571492276,0.7010442448784879,4950
SNW1,115,2000,0.9965387378192805,0.9709881340259724,0.48275272438964134,0.35127194759806446,0.8705054935903295,0.7934980865912418,0.8705054935903295,0.47190393377406653,0.453698151021877,0.9614205539233511,0.5495373378554613,0.5419970353623805,4950
SPC24,95,2000,0.9903048438007316,0.948850140023892,0.6320992965840478,0.4671646176863229,0.8549527569152127,0.7559844649148897,0.8549527569152127,0.5262558170467582,0.4845709236872746,0.9207896592928749,0.594327590964398,0.5702132737933828,4950
SPCS3,115,2000,0.9963367260752227,0.9754615269158795,0.2283490788458231,0.1890960949616829,0.9013783652724525,0.8644169689244575,0.9016473531463028,0.4419408106069506,0.45116252221495573,1.0208663720978304,0.32075640555747215,0.23156636675103168,4851
SRBD1,143,2000,0.9970715476030065,0.9789144171816165,0.3932045304534803,0.24306331025193453,0.9110535356416366,0.8114067385429017,0.9110535356416366,0.45666699110617004,0.4459802590648152,0.9765983922300743,0.631288826181433,0.6351720992733323,4950
SRRM1,136,2000,0.9949662202888824,0.9695236223638016,0.3506319359192856,0.23022615586570375,0.9247315125988457,0.9091945751667686,0.9247315125988457,0.42891578339618186,0.46068223404017655,1.0740621845431852,0.37169551033168974,0.2872508946944554,4950
SRRM2,146,2000,0.9951526861455005,0.9697233284561043,0.17543798125422277,0.12146716014876108,0.905732814767697,0.8979624985468958,0.905732814767697,0.45102855515152857,0.45727374402737836,1.0138465262699086,0.3311590529038418,0.2779048667648144,4950
SRSF1,117,2000,0.9796548466028735,0.9201159871980846,0.3227016081482,0.2363731332193515,0.8844192582640132,0.8404955090434388,0.8844192582640132,0.47581421863332146,0.495962948355016,1.0423457696495702,0.36948890854271216,0.3286648492218666,4950
SRSF10,120,2000,0.9970353416402423,0.9770992902005342,0.12105328466008938,0.11425548509387247,0.8982134399066156,0.8499954288877227,0.8982134399066156,0.43569666929387435,0.43429383399913285,0.9967802249560059,0.16984457516922324,0.14502927533797239,4950
SRSF3,15,2000,0.9146996755024459,0.7572171403681499,0.5032556077712782,0.34432998839897466,0.6373656042792871,0.42358179639462284,0.6763056364495632,0.5368434755776192,0.4893927544554398,0.911611610465712,0.32816586876485376,0.3293852596979449,4950
SRSF7,100,2000,0.9923629079911966,0.9527784126102138,0.2790665766565937,0.23338125372551558,0.8974688647945384,0.8592414085102036,0.8974688647945384,0.4387580828167731,0.4580080821234145,1.0438738102425846,0.2955106512854675,0.22399925389428457,4950
SS18L2,130,2000,0.9975636963794642,0.9781329437507876,0.25294647941535064,0.15349299694212404,0.8799133197965211,0.879695968272115,0.8801759021062187,0.44996472315813885,0.43955872363776544,0.9768737219751926,0.37087699316822803,0.2815356896967141,4851
SSBP1,115,2000,0.9868853969551874,0.9761090785162247,0.3609653882842709,0.01786246495966412,0.8777193255082832,0.7868284383115087,0.8777193255082832,0.4666332132909849,0.44925938545523986,0.9627676792637824,0.5714530737583156,0.5101939022380508,4950
SSU72,55,2000,0.9917182485276518,0.948072065920268,0.2689600680179926,0.20261452467013336,0.8451971271754125,0.777042209088723,0.845449349535059,0.4592170877351041,0.4468971274049091,0.9731717952337618,0.3954956336535086,0.37440510967695756,4950
STARD7,98,2000,0.9955917986376169,0.9771339997241119,-0.04010880425827152,-0.010359935070371544,0.8810876676772922,0.8362995950119574,0.8810876676772922,0.44392629772389136,0.43516244576473756,0.9802582955624143,0.3966861349409758,0.30096000857263205,4950
STRAP,91,2000,0.9963724034805748,0.9731800959748882,0.20313984471303942,0.13689840201282635,0.9023219958666561,0.8923448391799954,0.9023219958666561,0.4225931889188603,0.43611313830514487,1.0319927992709614,0.3633428884774985,0.2707451370448773,4950
SUGP1,146,2000,0.993823725062787,0.9681252833578506,0.15394250105759122,0.09956778559826666,0.9068272928051704,0.8773613496568538,0.9068272928051704,0.44324833372505584,0.46334064163845257,1.0453296627000142,0.4255999855639942,0.3193979543461953,4950
