model,condition,gene_set,top_k,n_true_cells,n_pred_cells,n_corr_pairs,csa_pearson,csa_spearman
TxPert_exphormer_mg_fixed2000,DONSON+ctrl,top_true_de,100,688,2000,4950,0.16498279878333894,0.1632631296221267
TxPert_exphormer_mg_fixed2000,RARS2+ctrl,top_true_de,100,139,2000,4851,0.13545121988709352,0.13026051904500524
TxPert_exphormer_mg_fixed2000,RPF1+ctrl,top_true_de,100,108,2000,4950,0.1289239211804108,0.11973298683954767
TxPert_exphormer_mg_fixed2000,ZBTB17+ctrl,top_true_de,100,158,2000,4950,0.18302791443747285,0.1710233883169272
TxPert_exphormer_mg_fixed2000,DPH2+ctrl,top_true_de,100,161,2000,4950,0.20269606363244655,0.18631241060536127
TxPert_exphormer_mg_fixed2000,TAF10+ctrl,top_true_de,100,38,2000,4950,0.26691101383987875,0.2780540953282876
TxPert_exphormer_mg_fixed2000,XPO1+ctrl,top_true_de,100,139,2000,4950,0.051685504807723784,0.05407276301973043
TxPert_exphormer_mg_fixed2000,NUP54+ctrl,top_true_de,100,266,2000,4950,0.24651268758988698,0.24332131253100742
TxPert_exphormer_mg_fixed2000,SSRP1+ctrl,top_true_de,100,440,2000,4950,0.17535901619957833,0.17961054854284883
TxPert_exphormer_mg_fixed2000,SON+ctrl,top_true_de,100,238,2000,4950,0.07232960393843645,0.08345446199243396
TxPert_exphormer_mg_fixed2000,BGLAP+ctrl,top_true_de,100,236,2000,4950,0.1414924032954554,0.15256964976956391
TxPert_exphormer_mg_fixed2000,PSMD7+ctrl,top_true_de,100,175,2000,4950,0.5395990274119626,0.5350440888548229
TxPert_exphormer_mg_fixed2000,SUGT1+ctrl,top_true_de,100,94,2000,4950,0.05523439823195193,0.05440378261380232
TxPert_exphormer_mg_fixed2000,CENPE+ctrl,top_true_de,100,171,2000,4851,0.11529954256640264,0.11793986252455925
TxPert_exphormer_mg_fixed2000,MZT1+ctrl,top_true_de,100,381,2000,4950,0.22456142560670556,0.20487832274503173
TxPert_exphormer_mg_fixed2000,NFRKB+ctrl,top_true_de,100,223,2000,4950,0.23284748641821437,0.21278900686329125
TxPert_exphormer_mg_fixed2000,RPS14+ctrl,top_true_de,100,156,2000,4950,0.3091313598070298,0.3193665177011561
TxPert_exphormer_mg_fixed2000,SNRPG+ctrl,top_true_de,100,325,2000,4950,0.2922559763984464,0.28489450335806005
TxPert_exphormer_mg_fixed2000,MRPL38+ctrl,top_true_de,100,132,2000,4950,0.1772943847791802,0.17348893660836695
TxPert_exphormer_mg_fixed2000,MAGOH+ctrl,top_true_de,100,149,2000,4950,0.11887097630218518,0.11346141894516244
TxPert_exphormer_mg_fixed2000,DNTTIP2+ctrl,top_true_de,100,235,2000,4950,0.357575049181648,0.3628714573649047
TxPert_exphormer_mg_fixed2000,U2AF1+ctrl,top_true_de,100,141,2000,4950,0.11144203669236344,0.11382725423354992
TxPert_exphormer_mg_fixed2000,NOL6+ctrl,top_true_de,100,107,2000,4950,0.3207331502380801,0.3223983736961241
TxPert_exphormer_mg_fixed2000,SF3A2+ctrl,top_true_de,100,236,2000,4950,0.27492757262127304,0.2727441624330941
TxPert_exphormer_mg_fixed2000,TXN+ctrl,top_true_de,100,81,2000,4950,0.08072895497003911,0.08615122806020475
TxPert_exphormer_mg_fixed2000,ORC5+ctrl,top_true_de,100,89,2000,4950,0.084730474884465,0.07950984744763206
TxPert_exphormer_mg_fixed2000,DDX49+ctrl,top_true_de,100,41,2000,4950,0.36493437686918684,0.35479040803886236
TxPert_exphormer_mg_fixed2000,ANKRD11+ctrl,top_true_de,100,184,2000,4851,0.2522638447793718,0.24173611529074623
TxPert_exphormer_mg_fixed2000,CCDC86+ctrl,top_true_de,100,235,2000,4851,0.2010821224945949,0.19249200641338104
TxPert_exphormer_mg_fixed2000,RPS21+ctrl,top_true_de,100,63,2000,4950,0.24489863342081336,0.2794400104151652
TxPert_exphormer_mg_fixed2000,POLE+ctrl,top_true_de,100,154,2000,4950,0.09453261395107872,0.10398840285514128
TxPert_exphormer_mg_fixed2000,TRMT10C+ctrl,top_true_de,100,67,2000,4851,0.2832341055084851,0.2657747971769489
TxPert_exphormer_mg_fixed2000,VPS29+ctrl,top_true_de,100,146,2000,4851,0.15067973642437787,0.1410232816848433
TxPert_exphormer_mg_fixed2000,CWC15+ctrl,top_true_de,100,144,2000,4950,0.46842950741313505,0.46060845348505425
TxPert_exphormer_mg_fixed2000,CHMP6+ctrl,top_true_de,100,620,2000,4950,0.6573841837867692,0.6488193996914848
TxPert_exphormer_mg_fixed2000,RBX1+ctrl,top_true_de,100,41,2000,4950,0.18003425263497397,0.176677779534391
TxPert_exphormer_mg_fixed2000,BRIX1+ctrl,top_true_de,100,95,2000,4950,0.07314970832379718,0.07577998898163098
TxPert_exphormer_mg_fixed2000,PTCD1+ctrl,top_true_de,100,246,2000,4950,0.2775341183524098,0.2815676626834403
TxPert_exphormer_mg_fixed2000,HIRA+ctrl,top_true_de,100,228,2000,4950,0.1524670079025388,0.15251940490072483
TxPert_exphormer_mg_fixed2000,POP4+ctrl,top_true_de,100,116,2000,4950,0.34262581816904064,0.3560204675573307
TxPert_exphormer_mg_fixed2000,DYNC1H1+ctrl,top_true_de,100,217,2000,4851,0.10963405676958347,0.12498654980504169
TxPert_exphormer_mg_fixed2000,POLR3B+ctrl,top_true_de,100,109,2000,4950,0.1303956292023762,0.12961410022757763
TxPert_exphormer_mg_fixed2000,DNAJC8+ctrl,top_true_de,100,260,2000,4950,0.18326867695632126,0.1878163841512037
TxPert_exphormer_mg_fixed2000,QARS+ctrl,top_true_de,100,376,2000,4950,0.27591744980330407,0.2692218196217702
TxPert_exphormer_mg_fixed2000,WBP11+ctrl,top_true_de,100,205,2000,4950,0.11047083119926415,0.11702035112270125
TxPert_exphormer_mg_fixed2000,MCM10+ctrl,top_true_de,100,190,2000,4851,0.19097304421153655,0.19208815613729494
TxPert_exphormer_mg_fixed2000,PSMD1+ctrl,top_true_de,100,87,2000,4950,0.5304485051744128,0.5304400910290823
TxPert_exphormer_mg_fixed2000,MED20+ctrl,top_true_de,100,78,2000,4950,0.2597883756203113,0.27783449383153636
TxPert_exphormer_mg_fixed2000,DERL2+ctrl,top_true_de,100,122,2000,4851,0.11813305637949453,0.10844695758840149
TxPert_exphormer_mg_fixed2000,VPS54+ctrl,top_true_de,100,306,2000,4950,0.19355211703858455,0.1938545521789059
TxPert_exphormer_mg_fixed2000,WDR12+ctrl,top_true_de,100,174,2000,4950,0.15749938418515178,0.15193409821981704
TxPert_exphormer_mg_fixed2000,OXA1L+ctrl,top_true_de,100,305,2000,4950,0.40277670879332134,0.39449861051711366
TxPert_exphormer_mg_fixed2000,SART3+ctrl,top_true_de,100,142,2000,4950,0.3117349979187177,0.3071310245959117
TxPert_exphormer_mg_fixed2000,TEX10+ctrl,top_true_de,100,153,2000,4950,0.2065419599286649,0.1924609047452917
TxPert_exphormer_mg_fixed2000,GTF2E1+ctrl,top_true_de,100,176,2000,4950,0.30700410605101813,0.3002299949202336
TxPert_exphormer_mg_fixed2000,DDX54+ctrl,top_true_de,100,68,2000,4950,0.06756012121135738,0.06974914023209952
TxPert_exphormer_mg_fixed2000,E4F1+ctrl,top_true_de,100,130,2000,4950,0.1407909281087099,0.12158574944712469
TxPert_exphormer_mg_fixed2000,RIOK1+ctrl,top_true_de,100,290,2000,4950,0.4272691381335389,0.4231503621262665
TxPert_exphormer_mg_fixed2000,EBNA1BP2+ctrl,top_true_de,100,68,2000,4950,0.10902030765329884,0.11247946453432064
TxPert_exphormer_mg_fixed2000,EIF5A+ctrl,top_true_de,100,100,2000,4950,0.18875735315598935,0.17996938857691058
TxPert_exphormer_mg_fixed2000,SF3B2+ctrl,top_true_de,100,197,2000,4950,0.2818837296152094,0.2872905626334833
TxPert_exphormer_mg_fixed2000,ACTR8+ctrl,top_true_de,100,242,2000,4950,0.27224171753428594,0.2539461199076432
TxPert_exphormer_mg_fixed2000,EXOSC2+ctrl,top_true_de,100,209,2000,4950,0.4963663221893595,0.5067842720364105
TxPert_exphormer_mg_fixed2000,ALG13+ctrl,top_true_de,100,167,2000,4950,0.10156358549973658,0.09426819387118864
TxPert_exphormer_mg_fixed2000,CPSF3+ctrl,top_true_de,100,575,2000,4950,0.18083681264657028,0.1764332473956549
TxPert_exphormer_mg_fixed2000,RBM42+ctrl,top_true_de,100,68,2000,4851,0.11749426351470456,0.10501676553802093
TxPert_exphormer_mg_fixed2000,CDC40+ctrl,top_true_de,100,84,2000,4851,0.30752192375091303,0.3121545085157254
TxPert_exphormer_mg_fixed2000,PPP1R11+ctrl,top_true_de,100,69,2000,4950,0.09667825811906323,0.08975833808179765
TxPert_exphormer_mg_fixed2000,SF3B3+ctrl,top_true_de,100,215,2000,4950,0.38391005560684327,0.3721629582650844
TxPert_exphormer_mg_fixed2000,MRPL54+ctrl,top_true_de,100,112,2000,4851,0.1447831564733218,0.14701483892093237
TxPert_exphormer_mg_fixed2000,WDHD1+ctrl,top_true_de,100,175,2000,4950,0.2346329588080679,0.23508241422207338
